"","date","hits","keyword","geo","time","gprop","category"
"855",2020-03-15,"100","stock","US-CA","2019-01-01 2020-04-10","web",7
"856",2020-03-22,"89","stock","US-CA","2019-01-01 2020-04-10","web",7
"857",2020-03-29,"66","stock","US-CA","2019-01-01 2020-04-10","web",7
"858",2020-04-05,"59","stock","US-CA","2019-01-01 2020-04-10","web",7
"859",2019-01-06,"21","stocks","US-CA","2019-01-01 2020-04-10","web",7
"860",2019-01-13,"17","stocks","US-CA","2019-01-01 2020-04-10","web",7
"861",2019-01-20,"18","stocks","US-CA","2019-01-01 2020-04-10","web",7
"862",2019-01-27,"21","stocks","US-CA","2019-01-01 2020-04-10","web",7
"863",2019-02-03,"20","stocks","US-CA","2019-01-01 2020-04-10","web",7
"864",2019-02-10,"21","stocks","US-CA","2019-01-01 2020-04-10","web",7
"865",2019-02-17,"21","stocks","US-CA","2019-01-01 2020-04-10","web",7
"866",2019-02-24,"21","stocks","US-CA","2019-01-01 2020-04-10","web",7
"867",2019-03-03,"21","stocks","US-CA","2019-01-01 2020-04-10","web",7
"868",2019-03-10,"21","stocks","US-CA","2019-01-01 2020-04-10","web",7
"869",2019-03-17,"20","stocks","US-CA","2019-01-01 2020-04-10","web",7
"870",2019-03-24,"20","stocks","US-CA","2019-01-01 2020-04-10","web",7
"871",2019-03-31,"21","stocks","US-CA","2019-01-01 2020-04-10","web",7
"872",2019-04-07,"17","stocks","US-CA","2019-01-01 2020-04-10","web",7
"873",2019-04-14,"18","stocks","US-CA","2019-01-01 2020-04-10","web",7
"874",2019-04-21,"19","stocks","US-CA","2019-01-01 2020-04-10","web",7
"875",2019-04-28,"22","stocks","US-CA","2019-01-01 2020-04-10","web",7
"876",2019-05-05,"22","stocks","US-CA","2019-01-01 2020-04-10","web",7
"877",2019-05-12,"22","stocks","US-CA","2019-01-01 2020-04-10","web",7
"878",2019-05-19,"19","stocks","US-CA","2019-01-01 2020-04-10","web",7
"879",2019-05-26,"18","stocks","US-CA","2019-01-01 2020-04-10","web",7
"880",2019-06-02,"17","stocks","US-CA","2019-01-01 2020-04-10","web",7
"881",2019-06-09,"20","stocks","US-CA","2019-01-01 2020-04-10","web",7
"882",2019-06-16,"22","stocks","US-CA","2019-01-01 2020-04-10","web",7
"883",2019-06-23,"17","stocks","US-CA","2019-01-01 2020-04-10","web",7
"884",2019-06-30,"14","stocks","US-CA","2019-01-01 2020-04-10","web",7
"885",2019-07-07,"18","stocks","US-CA","2019-01-01 2020-04-10","web",7
"886",2019-07-14,"18","stocks","US-CA","2019-01-01 2020-04-10","web",7
"887",2019-07-21,"19","stocks","US-CA","2019-01-01 2020-04-10","web",7
"888",2019-07-28,"17","stocks","US-CA","2019-01-01 2020-04-10","web",7
"889",2019-08-04,"23","stocks","US-CA","2019-01-01 2020-04-10","web",7
"890",2019-08-11,"23","stocks","US-CA","2019-01-01 2020-04-10","web",7
"891",2019-08-18,"17","stocks","US-CA","2019-01-01 2020-04-10","web",7
"892",2019-08-25,"17","stocks","US-CA","2019-01-01 2020-04-10","web",7
"893",2019-09-01,"16","stocks","US-CA","2019-01-01 2020-04-10","web",7
"894",2019-09-08,"19","stocks","US-CA","2019-01-01 2020-04-10","web",7
"895",2019-09-15,"18","stocks","US-CA","2019-01-01 2020-04-10","web",7
"896",2019-09-22,"15","stocks","US-CA","2019-01-01 2020-04-10","web",7
"897",2019-09-29,"16","stocks","US-CA","2019-01-01 2020-04-10","web",7
"898",2019-10-06,"15","stocks","US-CA","2019-01-01 2020-04-10","web",7
"899",2019-10-13,"20","stocks","US-CA","2019-01-01 2020-04-10","web",7
"900",2019-10-20,"17","stocks","US-CA","2019-01-01 2020-04-10","web",7
"901",2019-10-27,"17","stocks","US-CA","2019-01-01 2020-04-10","web",7
"902",2019-11-03,"20","stocks","US-CA","2019-01-01 2020-04-10","web",7
"903",2019-11-10,"17","stocks","US-CA","2019-01-01 2020-04-10","web",7
"904",2019-11-17,"19","stocks","US-CA","2019-01-01 2020-04-10","web",7
"905",2019-11-24,"15","stocks","US-CA","2019-01-01 2020-04-10","web",7
"906",2019-12-01,"18","stocks","US-CA","2019-01-01 2020-04-10","web",7
"907",2019-12-08,"17","stocks","US-CA","2019-01-01 2020-04-10","web",7
"908",2019-12-15,"19","stocks","US-CA","2019-01-01 2020-04-10","web",7
"909",2019-12-22,"19","stocks","US-CA","2019-01-01 2020-04-10","web",7
"910",2019-12-29,"22","stocks","US-CA","2019-01-01 2020-04-10","web",7
"911",2020-01-05,"25","stocks","US-CA","2019-01-01 2020-04-10","web",7
"912",2020-01-12,"24","stocks","US-CA","2019-01-01 2020-04-10","web",7
"913",2020-01-19,"24","stocks","US-CA","2019-01-01 2020-04-10","web",7
"914",2020-01-26,"24","stocks","US-CA","2019-01-01 2020-04-10","web",7
"915",2020-02-02,"31","stocks","US-CA","2019-01-01 2020-04-10","web",7
"916",2020-02-09,"30","stocks","US-CA","2019-01-01 2020-04-10","web",7
"917",2020-02-16,"25","stocks","US-CA","2019-01-01 2020-04-10","web",7
"918",2020-02-23,"51","stocks","US-CA","2019-01-01 2020-04-10","web",7
"919",2020-03-01,"50","stocks","US-CA","2019-01-01 2020-04-10","web",7
"920",2020-03-08,"99","stocks","US-CA","2019-01-01 2020-04-10","web",7
"921",2020-03-15,"100","stocks","US-CA","2019-01-01 2020-04-10","web",7
"922",2020-03-22,"92","stocks","US-CA","2019-01-01 2020-04-10","web",7
"923",2020-03-29,"58","stocks","US-CA","2019-01-01 2020-04-10","web",7
"924",2020-04-05,"56","stocks","US-CA","2019-01-01 2020-04-10","web",7
"925",2019-01-06,"13","stock market","US-CA","2019-01-01 2020-04-10","web",7
"926",2019-01-13,"11","stock market","US-CA","2019-01-01 2020-04-10","web",7
"927",2019-01-20,"13","stock market","US-CA","2019-01-01 2020-04-10","web",7
"928",2019-01-27,"10","stock market","US-CA","2019-01-01 2020-04-10","web",7
"929",2019-02-03,"9","stock market","US-CA","2019-01-01 2020-04-10","web",7
"930",2019-02-10,"8","stock market","US-CA","2019-01-01 2020-04-10","web",7
"931",2019-02-17,"8","stock market","US-CA","2019-01-01 2020-04-10","web",7
"932",2019-02-24,"9","stock market","US-CA","2019-01-01 2020-04-10","web",7
"933",2019-03-03,"10","stock market","US-CA","2019-01-01 2020-04-10","web",7
"934",2019-03-10,"8","stock market","US-CA","2019-01-01 2020-04-10","web",7
"935",2019-03-17,"10","stock market","US-CA","2019-01-01 2020-04-10","web",7
"936",2019-03-24,"9","stock market","US-CA","2019-01-01 2020-04-10","web",7
"937",2019-03-31,"8","stock market","US-CA","2019-01-01 2020-04-10","web",7
"938",2019-04-07,"7","stock market","US-CA","2019-01-01 2020-04-10","web",7
"939",2019-04-14,"10","stock market","US-CA","2019-01-01 2020-04-10","web",7
"940",2019-04-21,"9","stock market","US-CA","2019-01-01 2020-04-10","web",7
"941",2019-04-28,"9","stock market","US-CA","2019-01-01 2020-04-10","web",7
"942",2019-05-05,"14","stock market","US-CA","2019-01-01 2020-04-10","web",7
"943",2019-05-12,"15","stock market","US-CA","2019-01-01 2020-04-10","web",7
"944",2019-05-19,"11","stock market","US-CA","2019-01-01 2020-04-10","web",7
"945",2019-05-26,"10","stock market","US-CA","2019-01-01 2020-04-10","web",7
"946",2019-06-02,"9","stock market","US-CA","2019-01-01 2020-04-10","web",7
"947",2019-06-09,"9","stock market","US-CA","2019-01-01 2020-04-10","web",7
"948",2019-06-16,"8","stock market","US-CA","2019-01-01 2020-04-10","web",7
"949",2019-06-23,"8","stock market","US-CA","2019-01-01 2020-04-10","web",7
"950",2019-06-30,"8","stock market","US-CA","2019-01-01 2020-04-10","web",7
"951",2019-07-07,"7","stock market","US-CA","2019-01-01 2020-04-10","web",7
"952",2019-07-14,"7","stock market","US-CA","2019-01-01 2020-04-10","web",7
"953",2019-07-21,"7","stock market","US-CA","2019-01-01 2020-04-10","web",7
"954",2019-07-28,"8","stock market","US-CA","2019-01-01 2020-04-10","web",7
"955",2019-08-04,"20","stock market","US-CA","2019-01-01 2020-04-10","web",7
"956",2019-08-11,"20","stock market","US-CA","2019-01-01 2020-04-10","web",7
"957",2019-08-18,"14","stock market","US-CA","2019-01-01 2020-04-10","web",7
"958",2019-08-25,"14","stock market","US-CA","2019-01-01 2020-04-10","web",7
"959",2019-09-01,"11","stock market","US-CA","2019-01-01 2020-04-10","web",7
"960",2019-09-08,"9","stock market","US-CA","2019-01-01 2020-04-10","web",7
"961",2019-09-15,"9","stock market","US-CA","2019-01-01 2020-04-10","web",7
"962",2019-09-22,"7","stock market","US-CA","2019-01-01 2020-04-10","web",7
"963",2019-09-29,"11","stock market","US-CA","2019-01-01 2020-04-10","web",7
"964",2019-10-06,"9","stock market","US-CA","2019-01-01 2020-04-10","web",7
"965",2019-10-13,"7","stock market","US-CA","2019-01-01 2020-04-10","web",7
"966",2019-10-20,"8","stock market","US-CA","2019-01-01 2020-04-10","web",7
"967",2019-10-27,"7","stock market","US-CA","2019-01-01 2020-04-10","web",7
"968",2019-11-03,"9","stock market","US-CA","2019-01-01 2020-04-10","web",7
"969",2019-11-10,"8","stock market","US-CA","2019-01-01 2020-04-10","web",7
"970",2019-11-17,"8","stock market","US-CA","2019-01-01 2020-04-10","web",7
"971",2019-11-24,"7","stock market","US-CA","2019-01-01 2020-04-10","web",7
"972",2019-12-01,"8","stock market","US-CA","2019-01-01 2020-04-10","web",7
"973",2019-12-08,"7","stock market","US-CA","2019-01-01 2020-04-10","web",7
"974",2019-12-15,"8","stock market","US-CA","2019-01-01 2020-04-10","web",7
"975",2019-12-22,"9","stock market","US-CA","2019-01-01 2020-04-10","web",7
"976",2019-12-29,"10","stock market","US-CA","2019-01-01 2020-04-10","web",7
"977",2020-01-05,"12","stock market","US-CA","2019-01-01 2020-04-10","web",7
"978",2020-01-12,"9","stock market","US-CA","2019-01-01 2020-04-10","web",7
"979",2020-01-19,"9","stock market","US-CA","2019-01-01 2020-04-10","web",7
"980",2020-01-26,"11","stock market","US-CA","2019-01-01 2020-04-10","web",7
"981",2020-02-02,"13","stock market","US-CA","2019-01-01 2020-04-10","web",7
"982",2020-02-09,"11","stock market","US-CA","2019-01-01 2020-04-10","web",7
"983",2020-02-16,"11","stock market","US-CA","2019-01-01 2020-04-10","web",7
"984",2020-02-23,"58","stock market","US-CA","2019-01-01 2020-04-10","web",7
"985",2020-03-01,"46","stock market","US-CA","2019-01-01 2020-04-10","web",7
"986",2020-03-08,"100","stock market","US-CA","2019-01-01 2020-04-10","web",7
"987",2020-03-15,"87","stock market","US-CA","2019-01-01 2020-04-10","web",7
"988",2020-03-22,"55","stock market","US-CA","2019-01-01 2020-04-10","web",7
"989",2020-03-29,"32","stock market","US-CA","2019-01-01 2020-04-10","web",7
"990",2020-04-05,"37","stock market","US-CA","2019-01-01 2020-04-10","web",7
"991",2019-01-06,"26","stock","US-CO","2019-01-01 2020-04-10","web",7
"992",2019-01-13,"26","stock","US-CO","2019-01-01 2020-04-10","web",7
"993",2019-01-20,"24","stock","US-CO","2019-01-01 2020-04-10","web",7
"994",2019-01-27,"27","stock","US-CO","2019-01-01 2020-04-10","web",7
"995",2019-02-03,"30","stock","US-CO","2019-01-01 2020-04-10","web",7
"996",2019-02-10,"28","stock","US-CO","2019-01-01 2020-04-10","web",7
"997",2019-02-17,"26","stock","US-CO","2019-01-01 2020-04-10","web",7
"998",2019-02-24,"23","stock","US-CO","2019-01-01 2020-04-10","web",7
"999",2019-03-03,"26","stock","US-CO","2019-01-01 2020-04-10","web",7
"1000",2019-03-10,"27","stock","US-CO","2019-01-01 2020-04-10","web",7
"1001",2019-03-17,"26","stock","US-CO","2019-01-01 2020-04-10","web",7
"1002",2019-03-24,"24","stock","US-CO","2019-01-01 2020-04-10","web",7
"1003",2019-03-31,"27","stock","US-CO","2019-01-01 2020-04-10","web",7
"1004",2019-04-07,"26","stock","US-CO","2019-01-01 2020-04-10","web",7
"1005",2019-04-14,"17","stock","US-CO","2019-01-01 2020-04-10","web",7
"1006",2019-04-21,"20","stock","US-CO","2019-01-01 2020-04-10","web",7
"1007",2019-04-28,"29","stock","US-CO","2019-01-01 2020-04-10","web",7
"1008",2019-05-05,"27","stock","US-CO","2019-01-01 2020-04-10","web",7
"1009",2019-05-12,"28","stock","US-CO","2019-01-01 2020-04-10","web",7
"1010",2019-05-19,"24","stock","US-CO","2019-01-01 2020-04-10","web",7
"1011",2019-05-26,"24","stock","US-CO","2019-01-01 2020-04-10","web",7
"1012",2019-06-02,"25","stock","US-CO","2019-01-01 2020-04-10","web",7
"1013",2019-06-09,"21","stock","US-CO","2019-01-01 2020-04-10","web",7
"1014",2019-06-16,"29","stock","US-CO","2019-01-01 2020-04-10","web",7
"1015",2019-06-23,"24","stock","US-CO","2019-01-01 2020-04-10","web",7
"1016",2019-06-30,"20","stock","US-CO","2019-01-01 2020-04-10","web",7
"1017",2019-07-07,"25","stock","US-CO","2019-01-01 2020-04-10","web",7
"1018",2019-07-14,"24","stock","US-CO","2019-01-01 2020-04-10","web",7
"1019",2019-07-21,"29","stock","US-CO","2019-01-01 2020-04-10","web",7
"1020",2019-07-28,"27","stock","US-CO","2019-01-01 2020-04-10","web",7
"1021",2019-08-04,"34","stock","US-CO","2019-01-01 2020-04-10","web",7
"1022",2019-08-11,"31","stock","US-CO","2019-01-01 2020-04-10","web",7
"1023",2019-08-18,"26","stock","US-CO","2019-01-01 2020-04-10","web",7
"1024",2019-08-25,"24","stock","US-CO","2019-01-01 2020-04-10","web",7
"1025",2019-09-01,"17","stock","US-CO","2019-01-01 2020-04-10","web",7
"1026",2019-09-08,"25","stock","US-CO","2019-01-01 2020-04-10","web",7
"1027",2019-09-15,"25","stock","US-CO","2019-01-01 2020-04-10","web",7
"1028",2019-09-22,"21","stock","US-CO","2019-01-01 2020-04-10","web",7
"1029",2019-09-29,"23","stock","US-CO","2019-01-01 2020-04-10","web",7
"1030",2019-10-06,"21","stock","US-CO","2019-01-01 2020-04-10","web",7
"1031",2019-10-13,"20","stock","US-CO","2019-01-01 2020-04-10","web",7
"1032",2019-10-20,"25","stock","US-CO","2019-01-01 2020-04-10","web",7
"1033",2019-10-27,"25","stock","US-CO","2019-01-01 2020-04-10","web",7
"1034",2019-11-03,"28","stock","US-CO","2019-01-01 2020-04-10","web",7
"1035",2019-11-10,"27","stock","US-CO","2019-01-01 2020-04-10","web",7
"1036",2019-11-17,"23","stock","US-CO","2019-01-01 2020-04-10","web",7
"1037",2019-11-24,"19","stock","US-CO","2019-01-01 2020-04-10","web",7
"1038",2019-12-01,"25","stock","US-CO","2019-01-01 2020-04-10","web",7
"1039",2019-12-08,"24","stock","US-CO","2019-01-01 2020-04-10","web",7
"1040",2019-12-15,"21","stock","US-CO","2019-01-01 2020-04-10","web",7
"1041",2019-12-22,"20","stock","US-CO","2019-01-01 2020-04-10","web",7
"1042",2019-12-29,"20","stock","US-CO","2019-01-01 2020-04-10","web",7
"1043",2020-01-05,"28","stock","US-CO","2019-01-01 2020-04-10","web",7
"1044",2020-01-12,"24","stock","US-CO","2019-01-01 2020-04-10","web",7
"1045",2020-01-19,"27","stock","US-CO","2019-01-01 2020-04-10","web",7
"1046",2020-01-26,"30","stock","US-CO","2019-01-01 2020-04-10","web",7
"1047",2020-02-02,"37","stock","US-CO","2019-01-01 2020-04-10","web",7
"1048",2020-02-09,"37","stock","US-CO","2019-01-01 2020-04-10","web",7
"1049",2020-02-16,"31","stock","US-CO","2019-01-01 2020-04-10","web",7
"1050",2020-02-23,"55","stock","US-CO","2019-01-01 2020-04-10","web",7
"1051",2020-03-01,"55","stock","US-CO","2019-01-01 2020-04-10","web",7
"1052",2020-03-08,"98","stock","US-CO","2019-01-01 2020-04-10","web",7
"1053",2020-03-15,"100","stock","US-CO","2019-01-01 2020-04-10","web",7
"1054",2020-03-22,"83","stock","US-CO","2019-01-01 2020-04-10","web",7
"1055",2020-03-29,"56","stock","US-CO","2019-01-01 2020-04-10","web",7
"1056",2020-04-05,"55","stock","US-CO","2019-01-01 2020-04-10","web",7
"1057",2019-01-06,"12","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1058",2019-01-13,"20","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1059",2019-01-20,"18","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1060",2019-01-27,"24","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1061",2019-02-03,"33","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1062",2019-02-10,"14","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1063",2019-02-17,"16","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1064",2019-02-24,"16","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1065",2019-03-03,"13","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1066",2019-03-10,"13","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1067",2019-03-17,"15","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1068",2019-03-24,"20","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1069",2019-03-31,"16","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1070",2019-04-07,"19","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1071",2019-04-14,"12","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1072",2019-04-21,"17","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1073",2019-04-28,"14","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1074",2019-05-05,"10","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1075",2019-05-12,"23","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1076",2019-05-19,"15","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1077",2019-05-26,"13","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1078",2019-06-02,"16","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1079",2019-06-09,"17","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1080",2019-06-16,"11","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1081",2019-06-23,"16","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1082",2019-06-30,"13","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1083",2019-07-07,"22","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1084",2019-07-14,"14","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1085",2019-07-21,"15","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1086",2019-07-28,"24","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1087",2019-08-04,"20","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1088",2019-08-11,"26","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1089",2019-08-18,"18","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1090",2019-08-25,"12","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1091",2019-09-01,"10","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1092",2019-09-08,"12","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1093",2019-09-15,"15","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1094",2019-09-22,"14","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1095",2019-09-29,"16","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1096",2019-10-06,"23","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1097",2019-10-13,"19","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1098",2019-10-20,"11","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1099",2019-10-27,"11","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1100",2019-11-03,"12","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1101",2019-11-10,"14","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1102",2019-11-17,"13","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1103",2019-11-24,"13","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1104",2019-12-01,"16","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1105",2019-12-08,"16","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1106",2019-12-15,"14","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1107",2019-12-22,"20","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1108",2019-12-29,"19","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1109",2020-01-05,"16","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1110",2020-01-12,"18","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1111",2020-01-19,"29","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1112",2020-01-26,"21","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1113",2020-02-02,"38","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1114",2020-02-09,"23","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1115",2020-02-16,"24","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1116",2020-02-23,"53","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1117",2020-03-01,"33","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1118",2020-03-08,"81","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1119",2020-03-15,"100","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1120",2020-03-22,"59","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1121",2020-03-29,"48","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1122",2020-04-05,"54","stocks","US-CO","2019-01-01 2020-04-10","web",7
"1123",2019-01-06,"11","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1124",2019-01-13,"9","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1125",2019-01-20,"11","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1126",2019-01-27,"10","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1127",2019-02-03,"6","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1128",2019-02-10,"9","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1129",2019-02-17,"7","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1130",2019-02-24,"7","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1131",2019-03-03,"5","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1132",2019-03-10,"6","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1133",2019-03-17,"7","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1134",2019-03-24,"9","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1135",2019-03-31,"6","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1136",2019-04-07,"6","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1137",2019-04-14,"6","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1138",2019-04-21,"4","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1139",2019-04-28,"8","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1140",2019-05-05,"12","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1141",2019-05-12,"11","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1142",2019-05-19,"11","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1143",2019-05-26,"6","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1144",2019-06-02,"3","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1145",2019-06-09,"5","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1146",2019-06-16,"8","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1147",2019-06-23,"3","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1148",2019-06-30,"5","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1149",2019-07-07,"8","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1150",2019-07-14,"6","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1151",2019-07-21,"5","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1152",2019-07-28,"5","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1153",2019-08-04,"16","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1154",2019-08-11,"17","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1155",2019-08-18,"8","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1156",2019-08-25,"14","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1157",2019-09-01,"6","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1158",2019-09-08,"10","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1159",2019-09-15,"6","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1160",2019-09-22,"5","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1161",2019-09-29,"7","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1162",2019-10-06,"10","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1163",2019-10-13,"7","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1164",2019-10-20,"3","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1165",2019-10-27,"9","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1166",2019-11-03,"5","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1167",2019-11-10,"9","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1168",2019-11-17,"4","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1169",2019-11-24,"5","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1170",2019-12-01,"9","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1171",2019-12-08,"5","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1172",2019-12-15,"5","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1173",2019-12-22,"5","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1174",2019-12-29,"4","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1175",2020-01-05,"10","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1176",2020-01-12,"9","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1177",2020-01-19,"6","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1178",2020-01-26,"11","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1179",2020-02-02,"8","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1180",2020-02-09,"12","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1181",2020-02-16,"10","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1182",2020-02-23,"48","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1183",2020-03-01,"43","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1184",2020-03-08,"100","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1185",2020-03-15,"64","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1186",2020-03-22,"50","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1187",2020-03-29,"29","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1188",2020-04-05,"24","stock market","US-CO","2019-01-01 2020-04-10","web",7
"1189",2019-01-06,"35","stock","US-CT","2019-01-01 2020-04-10","web",7
"1190",2019-01-13,"36","stock","US-CT","2019-01-01 2020-04-10","web",7
"1191",2019-01-20,"22","stock","US-CT","2019-01-01 2020-04-10","web",7
"1192",2019-01-27,"33","stock","US-CT","2019-01-01 2020-04-10","web",7
"1193",2019-02-03,"29","stock","US-CT","2019-01-01 2020-04-10","web",7
"1194",2019-02-10,"25","stock","US-CT","2019-01-01 2020-04-10","web",7
"1195",2019-02-17,"32","stock","US-CT","2019-01-01 2020-04-10","web",7
"1196",2019-02-24,"31","stock","US-CT","2019-01-01 2020-04-10","web",7
"1197",2019-03-03,"29","stock","US-CT","2019-01-01 2020-04-10","web",7
"1198",2019-03-10,"38","stock","US-CT","2019-01-01 2020-04-10","web",7
"1199",2019-03-17,"36","stock","US-CT","2019-01-01 2020-04-10","web",7
"1200",2019-03-24,"31","stock","US-CT","2019-01-01 2020-04-10","web",7
