"","date","hits","keyword","geo","time","gprop","category"
"10652",2019-06-30,"36","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10653",2019-07-07,"0","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10654",2019-07-14,"0","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10655",2019-07-21,"0","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10656",2019-07-28,"0","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10657",2019-08-04,"0","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10658",2019-08-11,"0","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10659",2019-08-18,"0","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10660",2019-08-25,"33","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10661",2019-09-01,"0","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10662",2019-09-08,"0","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10663",2019-09-15,"0","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10664",2019-09-22,"32","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10665",2019-09-29,"0","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10666",2019-10-06,"0","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10667",2019-10-13,"33","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10668",2019-10-20,"33","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10669",2019-10-27,"0","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10670",2019-11-03,"32","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10671",2019-11-10,"32","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10672",2019-11-17,"0","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10673",2019-11-24,"0","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10674",2019-12-01,"0","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10675",2019-12-08,"0","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10676",2019-12-15,"100","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10677",2019-12-22,"0","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10678",2019-12-29,"0","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10679",2020-01-05,"0","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10680",2020-01-12,"31","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10681",2020-01-19,"32","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10682",2020-01-26,"31","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10683",2020-02-02,"0","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10684",2020-02-09,"31","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10685",2020-02-16,"0","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10686",2020-02-23,"29","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10687",2020-03-01,"59","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10688",2020-03-08,"0","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10689",2020-03-15,"29","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10690",2020-03-22,"29","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10691",2020-03-29,"28","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10692",2020-04-05,"0","nasdaq","US-NV","2019-01-01 2020-04-10","web",7
"10693",2019-01-06,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10694",2019-01-13,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10695",2019-01-20,"98","finances","US-NV","2019-01-01 2020-04-10","web",7
"10696",2019-01-27,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10697",2019-02-03,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10698",2019-02-10,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10699",2019-02-17,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10700",2019-02-24,"96","finances","US-NV","2019-01-01 2020-04-10","web",7
"10701",2019-03-03,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10702",2019-03-10,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10703",2019-03-17,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10704",2019-03-24,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10705",2019-03-31,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10706",2019-04-07,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10707",2019-04-14,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10708",2019-04-21,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10709",2019-04-28,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10710",2019-05-05,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10711",2019-05-12,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10712",2019-05-19,"100","finances","US-NV","2019-01-01 2020-04-10","web",7
"10713",2019-05-26,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10714",2019-06-02,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10715",2019-06-09,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10716",2019-06-16,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10717",2019-06-23,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10718",2019-06-30,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10719",2019-07-07,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10720",2019-07-14,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10721",2019-07-21,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10722",2019-07-28,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10723",2019-08-04,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10724",2019-08-11,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10725",2019-08-18,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10726",2019-08-25,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10727",2019-09-01,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10728",2019-09-08,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10729",2019-09-15,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10730",2019-09-22,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10731",2019-09-29,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10732",2019-10-06,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10733",2019-10-13,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10734",2019-10-20,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10735",2019-10-27,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10736",2019-11-03,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10737",2019-11-10,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10738",2019-11-17,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10739",2019-11-24,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10740",2019-12-01,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10741",2019-12-08,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10742",2019-12-15,"94","finances","US-NV","2019-01-01 2020-04-10","web",7
"10743",2019-12-22,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10744",2019-12-29,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10745",2020-01-05,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10746",2020-01-12,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10747",2020-01-19,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10748",2020-01-26,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10749",2020-02-02,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10750",2020-02-09,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10751",2020-02-16,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10752",2020-02-23,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10753",2020-03-01,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10754",2020-03-08,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10755",2020-03-15,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10756",2020-03-22,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10757",2020-03-29,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10758",2020-04-05,"0","finances","US-NV","2019-01-01 2020-04-10","web",7
"10759",2019-01-06,"40","business","US-NV","2019-01-01 2020-04-10","web",7
"10760",2019-01-13,"53","business","US-NV","2019-01-01 2020-04-10","web",7
"10761",2019-01-20,"53","business","US-NV","2019-01-01 2020-04-10","web",7
"10762",2019-01-27,"34","business","US-NV","2019-01-01 2020-04-10","web",7
"10763",2019-02-03,"59","business","US-NV","2019-01-01 2020-04-10","web",7
"10764",2019-02-10,"71","business","US-NV","2019-01-01 2020-04-10","web",7
"10765",2019-02-17,"32","business","US-NV","2019-01-01 2020-04-10","web",7
"10766",2019-02-24,"90","business","US-NV","2019-01-01 2020-04-10","web",7
"10767",2019-03-03,"39","business","US-NV","2019-01-01 2020-04-10","web",7
"10768",2019-03-10,"20","business","US-NV","2019-01-01 2020-04-10","web",7
"10769",2019-03-17,"47","business","US-NV","2019-01-01 2020-04-10","web",7
"10770",2019-03-24,"54","business","US-NV","2019-01-01 2020-04-10","web",7
"10771",2019-03-31,"34","business","US-NV","2019-01-01 2020-04-10","web",7
"10772",2019-04-07,"61","business","US-NV","2019-01-01 2020-04-10","web",7
"10773",2019-04-14,"42","business","US-NV","2019-01-01 2020-04-10","web",7
"10774",2019-04-21,"40","business","US-NV","2019-01-01 2020-04-10","web",7
"10775",2019-04-28,"67","business","US-NV","2019-01-01 2020-04-10","web",7
"10776",2019-05-05,"54","business","US-NV","2019-01-01 2020-04-10","web",7
"10777",2019-05-12,"46","business","US-NV","2019-01-01 2020-04-10","web",7
"10778",2019-05-19,"47","business","US-NV","2019-01-01 2020-04-10","web",7
"10779",2019-05-26,"34","business","US-NV","2019-01-01 2020-04-10","web",7
"10780",2019-06-02,"55","business","US-NV","2019-01-01 2020-04-10","web",7
"10781",2019-06-09,"28","business","US-NV","2019-01-01 2020-04-10","web",7
"10782",2019-06-16,"55","business","US-NV","2019-01-01 2020-04-10","web",7
"10783",2019-06-23,"70","business","US-NV","2019-01-01 2020-04-10","web",7
"10784",2019-06-30,"55","business","US-NV","2019-01-01 2020-04-10","web",7
"10785",2019-07-07,"27","business","US-NV","2019-01-01 2020-04-10","web",7
"10786",2019-07-14,"42","business","US-NV","2019-01-01 2020-04-10","web",7
"10787",2019-07-21,"63","business","US-NV","2019-01-01 2020-04-10","web",7
"10788",2019-07-28,"41","business","US-NV","2019-01-01 2020-04-10","web",7
"10789",2019-08-04,"20","business","US-NV","2019-01-01 2020-04-10","web",7
"10790",2019-08-11,"20","business","US-NV","2019-01-01 2020-04-10","web",7
"10791",2019-08-18,"13","business","US-NV","2019-01-01 2020-04-10","web",7
"10792",2019-08-25,"38","business","US-NV","2019-01-01 2020-04-10","web",7
"10793",2019-09-01,"31","business","US-NV","2019-01-01 2020-04-10","web",7
"10794",2019-09-08,"55","business","US-NV","2019-01-01 2020-04-10","web",7
"10795",2019-09-15,"55","business","US-NV","2019-01-01 2020-04-10","web",7
"10796",2019-09-22,"74","business","US-NV","2019-01-01 2020-04-10","web",7
"10797",2019-09-29,"57","business","US-NV","2019-01-01 2020-04-10","web",7
"10798",2019-10-06,"31","business","US-NV","2019-01-01 2020-04-10","web",7
"10799",2019-10-13,"37","business","US-NV","2019-01-01 2020-04-10","web",7
"10800",2019-10-20,"25","business","US-NV","2019-01-01 2020-04-10","web",7
"10801",2019-10-27,"31","business","US-NV","2019-01-01 2020-04-10","web",7
"10802",2019-11-03,"36","business","US-NV","2019-01-01 2020-04-10","web",7
"10803",2019-11-10,"25","business","US-NV","2019-01-01 2020-04-10","web",7
"10804",2019-11-17,"61","business","US-NV","2019-01-01 2020-04-10","web",7
"10805",2019-11-24,"25","business","US-NV","2019-01-01 2020-04-10","web",7
"10806",2019-12-01,"60","business","US-NV","2019-01-01 2020-04-10","web",7
"10807",2019-12-08,"57","business","US-NV","2019-01-01 2020-04-10","web",7
"10808",2019-12-15,"44","business","US-NV","2019-01-01 2020-04-10","web",7
"10809",2019-12-22,"20","business","US-NV","2019-01-01 2020-04-10","web",7
"10810",2019-12-29,"37","business","US-NV","2019-01-01 2020-04-10","web",7
"10811",2020-01-05,"24","business","US-NV","2019-01-01 2020-04-10","web",7
"10812",2020-01-12,"100","business","US-NV","2019-01-01 2020-04-10","web",7
"10813",2020-01-19,"66","business","US-NV","2019-01-01 2020-04-10","web",7
"10814",2020-01-26,"76","business","US-NV","2019-01-01 2020-04-10","web",7
"10815",2020-02-02,"53","business","US-NV","2019-01-01 2020-04-10","web",7
"10816",2020-02-09,"48","business","US-NV","2019-01-01 2020-04-10","web",7
"10817",2020-02-16,"69","business","US-NV","2019-01-01 2020-04-10","web",7
"10818",2020-02-23,"90","business","US-NV","2019-01-01 2020-04-10","web",7
"10819",2020-03-01,"22","business","US-NV","2019-01-01 2020-04-10","web",7
"10820",2020-03-08,"55","business","US-NV","2019-01-01 2020-04-10","web",7
"10821",2020-03-15,"66","business","US-NV","2019-01-01 2020-04-10","web",7
"10822",2020-03-22,"72","business","US-NV","2019-01-01 2020-04-10","web",7
"10823",2020-03-29,"92","business","US-NV","2019-01-01 2020-04-10","web",7
"10824",2020-04-05,"28","business","US-NV","2019-01-01 2020-04-10","web",7
"10825",2019-01-06,"32","rate","US-NV","2019-01-01 2020-04-10","web",7
"10826",2019-01-13,"25","rate","US-NV","2019-01-01 2020-04-10","web",7
"10827",2019-01-20,"31","rate","US-NV","2019-01-01 2020-04-10","web",7
"10828",2019-01-27,"45","rate","US-NV","2019-01-01 2020-04-10","web",7
"10829",2019-02-03,"52","rate","US-NV","2019-01-01 2020-04-10","web",7
"10830",2019-02-10,"62","rate","US-NV","2019-01-01 2020-04-10","web",7
"10831",2019-02-17,"37","rate","US-NV","2019-01-01 2020-04-10","web",7
"10832",2019-02-24,"20","rate","US-NV","2019-01-01 2020-04-10","web",7
"10833",2019-03-03,"38","rate","US-NV","2019-01-01 2020-04-10","web",7
"10834",2019-03-10,"47","rate","US-NV","2019-01-01 2020-04-10","web",7
"10835",2019-03-17,"30","rate","US-NV","2019-01-01 2020-04-10","web",7
"10836",2019-03-24,"36","rate","US-NV","2019-01-01 2020-04-10","web",7
"10837",2019-03-31,"32","rate","US-NV","2019-01-01 2020-04-10","web",7
"10838",2019-04-07,"28","rate","US-NV","2019-01-01 2020-04-10","web",7
"10839",2019-04-14,"22","rate","US-NV","2019-01-01 2020-04-10","web",7
"10840",2019-04-21,"34","rate","US-NV","2019-01-01 2020-04-10","web",7
"10841",2019-04-28,"38","rate","US-NV","2019-01-01 2020-04-10","web",7
"10842",2019-05-05,"36","rate","US-NV","2019-01-01 2020-04-10","web",7
"10843",2019-05-12,"21","rate","US-NV","2019-01-01 2020-04-10","web",7
"10844",2019-05-19,"41","rate","US-NV","2019-01-01 2020-04-10","web",7
"10845",2019-05-26,"33","rate","US-NV","2019-01-01 2020-04-10","web",7
"10846",2019-06-02,"39","rate","US-NV","2019-01-01 2020-04-10","web",7
"10847",2019-06-09,"31","rate","US-NV","2019-01-01 2020-04-10","web",7
"10848",2019-06-16,"33","rate","US-NV","2019-01-01 2020-04-10","web",7
"10849",2019-06-23,"38","rate","US-NV","2019-01-01 2020-04-10","web",7
"10850",2019-06-30,"55","rate","US-NV","2019-01-01 2020-04-10","web",7
"10851",2019-07-07,"41","rate","US-NV","2019-01-01 2020-04-10","web",7
"10852",2019-07-14,"33","rate","US-NV","2019-01-01 2020-04-10","web",7
"10853",2019-07-21,"29","rate","US-NV","2019-01-01 2020-04-10","web",7
"10854",2019-07-28,"57","rate","US-NV","2019-01-01 2020-04-10","web",7
"10855",2019-08-04,"60","rate","US-NV","2019-01-01 2020-04-10","web",7
"10856",2019-08-11,"32","rate","US-NV","2019-01-01 2020-04-10","web",7
"10857",2019-08-18,"39","rate","US-NV","2019-01-01 2020-04-10","web",7
"10858",2019-08-25,"40","rate","US-NV","2019-01-01 2020-04-10","web",7
"10859",2019-09-01,"43","rate","US-NV","2019-01-01 2020-04-10","web",7
"10860",2019-09-08,"55","rate","US-NV","2019-01-01 2020-04-10","web",7
"10861",2019-09-15,"31","rate","US-NV","2019-01-01 2020-04-10","web",7
"10862",2019-09-22,"27","rate","US-NV","2019-01-01 2020-04-10","web",7
"10863",2019-09-29,"38","rate","US-NV","2019-01-01 2020-04-10","web",7
"10864",2019-10-06,"24","rate","US-NV","2019-01-01 2020-04-10","web",7
"10865",2019-10-13,"35","rate","US-NV","2019-01-01 2020-04-10","web",7
"10866",2019-10-20,"26","rate","US-NV","2019-01-01 2020-04-10","web",7
"10867",2019-10-27,"34","rate","US-NV","2019-01-01 2020-04-10","web",7
"10868",2019-11-03,"42","rate","US-NV","2019-01-01 2020-04-10","web",7
"10869",2019-11-10,"29","rate","US-NV","2019-01-01 2020-04-10","web",7
"10870",2019-11-17,"29","rate","US-NV","2019-01-01 2020-04-10","web",7
"10871",2019-11-24,"34","rate","US-NV","2019-01-01 2020-04-10","web",7
"10872",2019-12-01,"23","rate","US-NV","2019-01-01 2020-04-10","web",7
"10873",2019-12-08,"44","rate","US-NV","2019-01-01 2020-04-10","web",7
"10874",2019-12-15,"32","rate","US-NV","2019-01-01 2020-04-10","web",7
"10875",2019-12-22,"29","rate","US-NV","2019-01-01 2020-04-10","web",7
"10876",2019-12-29,"34","rate","US-NV","2019-01-01 2020-04-10","web",7
"10877",2020-01-05,"40","rate","US-NV","2019-01-01 2020-04-10","web",7
"10878",2020-01-12,"45","rate","US-NV","2019-01-01 2020-04-10","web",7
"10879",2020-01-19,"38","rate","US-NV","2019-01-01 2020-04-10","web",7
"10880",2020-01-26,"37","rate","US-NV","2019-01-01 2020-04-10","web",7
"10881",2020-02-02,"47","rate","US-NV","2019-01-01 2020-04-10","web",7
"10882",2020-02-09,"30","rate","US-NV","2019-01-01 2020-04-10","web",7
"10883",2020-02-16,"49","rate","US-NV","2019-01-01 2020-04-10","web",7
"10884",2020-02-23,"53","rate","US-NV","2019-01-01 2020-04-10","web",7
"10885",2020-03-01,"55","rate","US-NV","2019-01-01 2020-04-10","web",7
"10886",2020-03-08,"65","rate","US-NV","2019-01-01 2020-04-10","web",7
"10887",2020-03-15,"100","rate","US-NV","2019-01-01 2020-04-10","web",7
"10888",2020-03-22,"58","rate","US-NV","2019-01-01 2020-04-10","web",7
"10889",2020-03-29,"50","rate","US-NV","2019-01-01 2020-04-10","web",7
"10890",2020-04-05,"65","rate","US-NV","2019-01-01 2020-04-10","web",7
"10891",2019-01-06,"15","rates","US-NV","2019-01-01 2020-04-10","web",7
"10892",2019-01-13,"20","rates","US-NV","2019-01-01 2020-04-10","web",7
"10893",2019-01-20,"25","rates","US-NV","2019-01-01 2020-04-10","web",7
"10894",2019-01-27,"20","rates","US-NV","2019-01-01 2020-04-10","web",7
"10895",2019-02-03,"16","rates","US-NV","2019-01-01 2020-04-10","web",7
"10896",2019-02-10,"14","rates","US-NV","2019-01-01 2020-04-10","web",7
"10897",2019-02-17,"11","rates","US-NV","2019-01-01 2020-04-10","web",7
"10898",2019-02-24,"15","rates","US-NV","2019-01-01 2020-04-10","web",7
"10899",2019-03-03,"9","rates","US-NV","2019-01-01 2020-04-10","web",7
"10900",2019-03-10,"15","rates","US-NV","2019-01-01 2020-04-10","web",7
"10901",2019-03-17,"19","rates","US-NV","2019-01-01 2020-04-10","web",7
"10902",2019-03-24,"17","rates","US-NV","2019-01-01 2020-04-10","web",7
"10903",2019-03-31,"26","rates","US-NV","2019-01-01 2020-04-10","web",7
"10904",2019-04-07,"23","rates","US-NV","2019-01-01 2020-04-10","web",7
"10905",2019-04-14,"17","rates","US-NV","2019-01-01 2020-04-10","web",7
"10906",2019-04-21,"12","rates","US-NV","2019-01-01 2020-04-10","web",7
"10907",2019-04-28,"14","rates","US-NV","2019-01-01 2020-04-10","web",7
"10908",2019-05-05,"17","rates","US-NV","2019-01-01 2020-04-10","web",7
"10909",2019-05-12,"21","rates","US-NV","2019-01-01 2020-04-10","web",7
"10910",2019-05-19,"17","rates","US-NV","2019-01-01 2020-04-10","web",7
"10911",2019-05-26,"19","rates","US-NV","2019-01-01 2020-04-10","web",7
"10912",2019-06-02,"12","rates","US-NV","2019-01-01 2020-04-10","web",7
"10913",2019-06-09,"14","rates","US-NV","2019-01-01 2020-04-10","web",7
"10914",2019-06-16,"19","rates","US-NV","2019-01-01 2020-04-10","web",7
"10915",2019-06-23,"21","rates","US-NV","2019-01-01 2020-04-10","web",7
"10916",2019-06-30,"20","rates","US-NV","2019-01-01 2020-04-10","web",7
"10917",2019-07-07,"16","rates","US-NV","2019-01-01 2020-04-10","web",7
"10918",2019-07-14,"18","rates","US-NV","2019-01-01 2020-04-10","web",7
"10919",2019-07-21,"17","rates","US-NV","2019-01-01 2020-04-10","web",7
"10920",2019-07-28,"36","rates","US-NV","2019-01-01 2020-04-10","web",7
"10921",2019-08-04,"25","rates","US-NV","2019-01-01 2020-04-10","web",7
"10922",2019-08-11,"23","rates","US-NV","2019-01-01 2020-04-10","web",7
"10923",2019-08-18,"27","rates","US-NV","2019-01-01 2020-04-10","web",7
"10924",2019-08-25,"19","rates","US-NV","2019-01-01 2020-04-10","web",7
"10925",2019-09-01,"24","rates","US-NV","2019-01-01 2020-04-10","web",7
"10926",2019-09-08,"26","rates","US-NV","2019-01-01 2020-04-10","web",7
"10927",2019-09-15,"25","rates","US-NV","2019-01-01 2020-04-10","web",7
"10928",2019-09-22,"18","rates","US-NV","2019-01-01 2020-04-10","web",7
"10929",2019-09-29,"19","rates","US-NV","2019-01-01 2020-04-10","web",7
"10930",2019-10-06,"19","rates","US-NV","2019-01-01 2020-04-10","web",7
"10931",2019-10-13,"11","rates","US-NV","2019-01-01 2020-04-10","web",7
"10932",2019-10-20,"11","rates","US-NV","2019-01-01 2020-04-10","web",7
"10933",2019-10-27,"16","rates","US-NV","2019-01-01 2020-04-10","web",7
"10934",2019-11-03,"17","rates","US-NV","2019-01-01 2020-04-10","web",7
"10935",2019-11-10,"21","rates","US-NV","2019-01-01 2020-04-10","web",7
"10936",2019-11-17,"18","rates","US-NV","2019-01-01 2020-04-10","web",7
"10937",2019-11-24,"12","rates","US-NV","2019-01-01 2020-04-10","web",7
"10938",2019-12-01,"13","rates","US-NV","2019-01-01 2020-04-10","web",7
"10939",2019-12-08,"11","rates","US-NV","2019-01-01 2020-04-10","web",7
"10940",2019-12-15,"15","rates","US-NV","2019-01-01 2020-04-10","web",7
"10941",2019-12-22,"9","rates","US-NV","2019-01-01 2020-04-10","web",7
"10942",2019-12-29,"13","rates","US-NV","2019-01-01 2020-04-10","web",7
"10943",2020-01-05,"16","rates","US-NV","2019-01-01 2020-04-10","web",7
"10944",2020-01-12,"15","rates","US-NV","2019-01-01 2020-04-10","web",7
"10945",2020-01-19,"16","rates","US-NV","2019-01-01 2020-04-10","web",7
"10946",2020-01-26,"19","rates","US-NV","2019-01-01 2020-04-10","web",7
"10947",2020-02-02,"21","rates","US-NV","2019-01-01 2020-04-10","web",7
"10948",2020-02-09,"13","rates","US-NV","2019-01-01 2020-04-10","web",7
"10949",2020-02-16,"19","rates","US-NV","2019-01-01 2020-04-10","web",7
"10950",2020-02-23,"28","rates","US-NV","2019-01-01 2020-04-10","web",7
"10951",2020-03-01,"59","rates","US-NV","2019-01-01 2020-04-10","web",7
"10952",2020-03-08,"70","rates","US-NV","2019-01-01 2020-04-10","web",7
"10953",2020-03-15,"100","rates","US-NV","2019-01-01 2020-04-10","web",7
"10954",2020-03-22,"47","rates","US-NV","2019-01-01 2020-04-10","web",7
"10955",2020-03-29,"32","rates","US-NV","2019-01-01 2020-04-10","web",7
"10956",2020-04-05,"31","rates","US-NV","2019-01-01 2020-04-10","web",7
"10957",2019-01-06,"13","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10958",2019-01-13,"13","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10959",2019-01-20,"27","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10960",2019-01-27,"0","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10961",2019-02-03,"26","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10962",2019-02-10,"13","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10963",2019-02-17,"0","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10964",2019-02-24,"0","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10965",2019-03-03,"26","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10966",2019-03-10,"13","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10967",2019-03-17,"27","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10968",2019-03-24,"14","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10969",2019-03-31,"27","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10970",2019-04-07,"0","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10971",2019-04-14,"71","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10972",2019-04-21,"54","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10973",2019-04-28,"0","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10974",2019-05-05,"14","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10975",2019-05-12,"40","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10976",2019-05-19,"0","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10977",2019-05-26,"0","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10978",2019-06-02,"0","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10979",2019-06-09,"28","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10980",2019-06-16,"14","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10981",2019-06-23,"14","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10982",2019-06-30,"0","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10983",2019-07-07,"14","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10984",2019-07-14,"14","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10985",2019-07-21,"14","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10986",2019-07-28,"14","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10987",2019-08-04,"40","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10988",2019-08-11,"13","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10989",2019-08-18,"13","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10990",2019-08-25,"26","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10991",2019-09-01,"0","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10992",2019-09-08,"0","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10993",2019-09-15,"12","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10994",2019-09-22,"12","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10995",2019-09-29,"0","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10996",2019-10-06,"13","s&p","US-NV","2019-01-01 2020-04-10","web",7
"10997",2019-10-13,"12","s&p","US-NV","2019-01-01 2020-04-10","web",7
